"city","episode_id","start_date","end_date","duration_days","n_panic_days","peak_PBB","mean_PBB","is_extreme","year","is_pandemic","is_climate","is_geopol","crisis_type"
"Joaçaba",90,2025-03-08,2025-03-08,1,1,3.75198434069583,3.75198434069583,1,2025,FALSE,FALSE,FALSE,"Unattributed"
"Joaçaba",91,2025-04-05,2025-04-05,1,1,4.07962185641035,4.07962185641035,1,2025,FALSE,FALSE,FALSE,"Unattributed"
"Joaçaba",92,2025-05-03,2025-05-03,1,1,3.62655298717039,3.62655298717039,1,2025,FALSE,FALSE,FALSE,"Unattributed"
"Joaçaba",93,2025-06-07,2025-06-07,1,1,4.32365806410408,4.32365806410408,1,2025,FALSE,FALSE,FALSE,"Unattributed"
"Joaçaba",94,2025-07-05,2025-07-05,1,1,4.47804582400232,4.47804582400232,1,2025,FALSE,FALSE,FALSE,"Unattributed"
"Joaçaba",95,2025-08-02,2025-08-02,1,1,3.59233397523053,3.59233397523053,1,2025,FALSE,FALSE,FALSE,"Unattributed"
"Joaçaba",96,2025-09-06,2025-09-06,1,1,2.78434152105997,2.78434152105997,0,2025,FALSE,FALSE,FALSE,"Unattributed"
"Joaçaba",97,2025-11-08,2025-11-08,1,1,2.27352638963426,2.27352638963426,0,2025,FALSE,FALSE,FALSE,"Unattributed"
"Joaçaba",98,2025-11-28,2025-11-28,1,1,3.47138832838209,3.47138832838209,1,2025,FALSE,FALSE,FALSE,"Unattributed"
"Joaçaba",99,2025-12-06,2025-12-06,1,1,2.78122408824021,2.78122408824021,0,2025,FALSE,FALSE,FALSE,"Unattributed"
"Joaçaba",100,2025-12-23,2025-12-24,2,2,2.39589901704944,2.35195030125502,0,2025,FALSE,FALSE,FALSE,"Unattributed"
"Joaçaba",101,2025-12-30,2025-12-31,2,2,2.34812605752209,2.28936538132479,0,2025,FALSE,FALSE,FALSE,"Unattributed"
"Lages",1,2018-04-30,2018-04-30,1,1,5.48705060386807,5.48705060386807,1,2018,FALSE,FALSE,FALSE,"Unattributed"
"Lages",2,2018-09-01,2018-09-01,1,1,2.48142565528912,2.48142565528912,0,2018,FALSE,FALSE,FALSE,"Unattributed"
"Lages",3,2018-10-06,2018-10-06,1,1,2.1430261627933,2.1430261627933,0,2018,FALSE,FALSE,FALSE,"Unattributed"
"Lages",4,2018-11-23,2018-11-24,2,2,3.97240282427434,3.92420635934813,1,2018,FALSE,FALSE,FALSE,"Unattributed"
"Lages",5,2018-12-20,2018-12-24,5,5,4.33226288620731,3.33611592872545,1,2018,FALSE,FALSE,FALSE,"Unattributed"
"Lages",6,2019-04-06,2019-04-06,1,1,2.39133241864924,2.39133241864924,0,2019,FALSE,FALSE,FALSE,"Unattributed"
"Lages",7,2019-05-11,2019-05-11,1,1,2.32888326319977,2.32888326319977,0,2019,FALSE,FALSE,FALSE,"Unattributed"
"Lages",8,2019-06-01,2019-06-01,1,1,2.87262175679024,2.87262175679024,0,2019,FALSE,FALSE,FALSE,"Unattributed"
"Lages",9,2019-07-06,2019-07-06,1,1,2.71201571194708,2.71201571194708,0,2019,FALSE,FALSE,FALSE,"Unattributed"
"Lages",10,2019-07-26,2019-07-26,1,1,5.8165333257548,5.8165333257548,1,2019,FALSE,FALSE,FALSE,"Unattributed"
"Lages",11,2019-08-03,2019-08-03,1,1,2.16512909580528,2.16512909580528,0,2019,FALSE,FALSE,FALSE,"Unattributed"
"Lages",12,2019-08-12,2019-08-12,1,1,6.73430962427241,6.73430962427241,1,2019,FALSE,FALSE,FALSE,"Unattributed"
"Lages",13,2019-09-07,2019-09-07,1,1,2.9799663083152,2.9799663083152,0,2019,FALSE,FALSE,FALSE,"Unattributed"
"Lages",14,2019-10-05,2019-10-05,1,1,2.38309279958998,2.38309279958998,0,2019,FALSE,FALSE,FALSE,"Unattributed"
"Lages",15,2019-10-14,2019-10-16,3,2,6.64251239345043,6.57864439072877,1,2019,FALSE,FALSE,FALSE,"Unattributed"
"Lages",16,2019-11-20,2019-11-20,1,1,2.05694934063341,2.05694934063341,0,2019,FALSE,FALSE,FALSE,"Unattributed"
"Lages",17,2019-11-29,2019-11-30,2,2,5.00430301659591,4.07983615146965,1,2019,FALSE,FALSE,FALSE,"Unattributed"
"Lages",18,2019-12-20,2019-12-24,5,5,4.28092801751799,3.03560650664136,1,2019,FALSE,FALSE,FALSE,"Unattributed"
"Lages",19,2019-12-30,2019-12-30,1,1,2.0900300226785,2.0900300226785,0,2019,FALSE,FALSE,FALSE,"Unattributed"
"Lages",20,2020-02-01,2020-02-01,1,1,2.33542326515745,2.33542326515745,0,2020,FALSE,FALSE,FALSE,"Unattributed"
"Lages",21,2020-03-07,2020-03-07,1,1,3.01274914522973,3.01274914522973,1,2020,TRUE,FALSE,FALSE,"Pandemic"
"Lages",22,2020-03-17,2020-03-18,2,2,5.29899563978948,4.15619066956141,1,2020,TRUE,FALSE,FALSE,"Pandemic"
"Lages",23,2020-05-08,2020-05-09,2,2,3.28559193958807,2.67319078589153,1,2020,TRUE,FALSE,FALSE,"Pandemic"
"Lages",24,2020-06-06,2020-06-06,1,1,2.60943388001355,2.60943388001355,0,2020,TRUE,FALSE,FALSE,"Pandemic"
"Lages",25,2020-07-04,2020-07-04,1,1,2.2040112655173,2.2040112655173,0,2020,TRUE,FALSE,FALSE,"Pandemic"
"Lages",26,2020-08-01,2020-08-01,1,1,2.93574852156668,2.93574852156668,0,2020,TRUE,FALSE,FALSE,"Pandemic"
"Lages",27,2020-08-07,2020-08-08,2,2,3.62713387766984,3.16191358948729,1,2020,TRUE,FALSE,FALSE,"Pandemic"
"Lages",28,2020-09-05,2020-09-05,1,1,2.65039191270949,2.65039191270949,0,2020,TRUE,FALSE,FALSE,"Pandemic"
"Lages",29,2020-10-03,2020-10-03,1,1,2.07176496665383,2.07176496665383,0,2020,FALSE,FALSE,FALSE,"Unattributed"
"Lages",30,2020-10-10,2020-10-10,1,1,2.12562598212035,2.12562598212035,0,2020,FALSE,FALSE,FALSE,"Unattributed"
"Lages",31,2020-11-07,2020-11-07,1,1,2.28768724578973,2.28768724578973,0,2020,FALSE,FALSE,FALSE,"Unattributed"
"Lages",32,2020-11-27,2020-11-28,2,2,3.54141682475308,2.78171580597821,1,2020,TRUE,FALSE,FALSE,"Pandemic"
"Lages",33,2020-12-21,2020-12-24,4,4,4.34519791817219,3.55210947280396,1,2020,TRUE,TRUE,FALSE,"Climate"
"Lages",34,2020-12-28,2020-12-30,3,2,4.02031590480985,3.34539714658345,1,2020,TRUE,FALSE,FALSE,"Pandemic"
"Lages",35,2021-02-06,2021-02-06,1,1,2.32753971744256,2.32753971744256,0,2021,TRUE,FALSE,FALSE,"Pandemic"
"Lages",36,2021-04-01,2021-04-03,3,2,3.16839022461413,2.89941675774882,1,2021,TRUE,FALSE,FALSE,"Pandemic"
"Lages",37,2021-05-01,2021-05-01,1,1,3.09277693865271,3.09277693865271,1,2021,TRUE,FALSE,FALSE,"Pandemic"
"Lages",38,2021-05-07,2021-05-08,2,2,3.13482712183371,2.97269102920642,1,2021,TRUE,FALSE,FALSE,"Pandemic"
"Lages",39,2021-07-03,2021-07-03,1,1,2.26820944103071,2.26820944103071,0,2021,TRUE,FALSE,FALSE,"Pandemic"
"Lages",40,2021-08-07,2021-08-07,1,1,3.24456624568808,3.24456624568808,1,2021,TRUE,FALSE,FALSE,"Pandemic"
"Lages",41,2021-09-04,2021-09-04,1,1,2.64517444602158,2.64517444602158,0,2021,TRUE,FALSE,FALSE,"Pandemic"
"Lages",42,2021-10-02,2021-10-02,1,1,2.57120691326441,2.57120691326441,0,2021,FALSE,FALSE,FALSE,"Unattributed"
"Lages",43,2021-11-06,2021-11-06,1,1,2.73823827454519,2.73823827454519,0,2021,FALSE,FALSE,FALSE,"Unattributed"
"Lages",44,2021-11-26,2021-11-26,1,1,3.62034124024094,3.62034124024094,1,2021,TRUE,FALSE,FALSE,"Pandemic"
"Lages",45,2021-12-04,2021-12-04,1,1,2.44956729185065,2.44956729185065,0,2021,TRUE,FALSE,FALSE,"Pandemic"
"Lages",46,2021-12-21,2021-12-24,4,4,4.25738670483444,3.4002086421996,1,2021,TRUE,FALSE,FALSE,"Pandemic"
"Lages",47,2021-12-30,2021-12-30,1,1,2.00233310175941,2.00233310175941,0,2021,TRUE,FALSE,FALSE,"Pandemic"
"Lages",48,2022-01-08,2022-01-08,1,1,2.43115730268226,2.43115730268226,0,2022,TRUE,FALSE,FALSE,"Pandemic"
"Lages",49,2022-02-05,2022-02-05,1,1,2.7363427212186,2.7363427212186,0,2022,TRUE,FALSE,FALSE,"Pandemic"
"Lages",50,2022-03-05,2022-03-05,1,1,2.90982173874776,2.90982173874776,0,2022,TRUE,FALSE,FALSE,"Pandemic"
"Lages",51,2022-04-02,2022-04-02,1,1,2.50529109323666,2.50529109323666,0,2022,FALSE,FALSE,FALSE,"Unattributed"
"Lages",52,2022-04-14,2022-04-14,1,1,2.26572110103999,2.26572110103999,0,2022,FALSE,FALSE,FALSE,"Unattributed"
"Lages",53,2022-05-07,2022-05-07,1,1,3.68677075664972,3.68677075664972,1,2022,FALSE,FALSE,FALSE,"Unattributed"
"Lages",54,2022-06-04,2022-06-04,1,1,2.84567863271537,2.84567863271537,0,2022,FALSE,FALSE,FALSE,"Unattributed"
"Lages",55,2022-06-13,2022-06-13,1,1,3.08340692719575,3.08340692719575,1,2022,FALSE,FALSE,FALSE,"Unattributed"
"Lages",56,2022-07-02,2022-07-02,1,1,2.56520082034469,2.56520082034469,0,2022,FALSE,FALSE,FALSE,"Unattributed"
"Lages",57,2022-08-06,2022-08-06,1,1,3.90711941588662,3.90711941588662,1,2022,FALSE,FALSE,FALSE,"Unattributed"
"Lages",58,2022-09-02,2022-09-03,2,2,3.22139357795253,2.83347733225534,1,2022,FALSE,FALSE,FALSE,"Unattributed"
"Lages",59,2022-09-30,2022-10-01,2,2,3.57489326601952,3.15013087333341,1,2022,FALSE,FALSE,FALSE,"Unattributed"
"Lages",60,2022-11-05,2022-11-05,1,1,2.27263570179885,2.27263570179885,0,2022,FALSE,FALSE,FALSE,"Unattributed"
"Lages",61,2022-12-22,2022-12-23,2,2,3.03268112553423,2.83659058853581,1,2022,FALSE,TRUE,FALSE,"Climate"
"Lages",62,2023-02-04,2023-02-04,1,1,2.43970608804412,2.43970608804412,0,2023,FALSE,FALSE,FALSE,"Unattributed"
"Lages",63,2023-03-04,2023-03-04,1,1,3.15636725845666,3.15636725845666,1,2023,FALSE,FALSE,FALSE,"Unattributed"
"Lages",64,2023-04-01,2023-04-01,1,1,2.8897648869339,2.8897648869339,0,2023,FALSE,FALSE,FALSE,"Unattributed"
"Lages",65,2023-04-06,2023-04-08,3,2,2.26049209258016,2.18345722691905,0,2023,FALSE,FALSE,FALSE,"Unattributed"
"Lages",66,2023-05-06,2023-05-06,1,1,2.44326447991148,2.44326447991148,0,2023,FALSE,FALSE,FALSE,"Unattributed"
"Lages",67,2023-07-01,2023-07-01,1,1,2.8642463441265,2.8642463441265,0,2023,FALSE,FALSE,FALSE,"Unattributed"
"Lages",68,2023-07-19,2023-07-19,1,1,7.62647614088748,7.62647614088748,1,2023,FALSE,FALSE,FALSE,"Unattributed"
"Lages",69,2023-08-05,2023-08-05,1,1,2.34422407281808,2.34422407281808,0,2023,FALSE,FALSE,FALSE,"Unattributed"
"Lages",70,2023-08-17,2023-08-17,1,1,7.44403326532002,7.44403326532002,1,2023,FALSE,FALSE,FALSE,"Unattributed"
"Lages",71,2024-04-06,2024-04-06,1,1,2.05471643329068,2.05471643329068,0,2024,FALSE,FALSE,FALSE,"Unattributed"
"Lages",72,2025-08-04,2025-08-04,1,1,5.59115212779482,5.59115212779482,1,2025,FALSE,FALSE,FALSE,"Unattributed"
"Lages",73,2025-08-27,2025-08-27,1,1,3.92920529816729,3.92920529816729,1,2025,FALSE,FALSE,FALSE,"Unattributed"
"Laguna",1,2018-01-19,2018-01-19,1,1,4.26645685207172,4.26645685207172,1,2018,FALSE,FALSE,FALSE,"Unattributed"
"Laguna",2,2018-02-01,2018-02-02,2,2,3.83536913560029,3.60714398648645,1,2018,FALSE,FALSE,FALSE,"Unattributed"
"Laguna",3,2018-02-09,2018-02-11,3,3,2.80616565734869,2.47455454492683,0,2018,FALSE,FALSE,FALSE,"Unattributed"
"Laguna",4,2018-02-16,2018-02-16,1,1,2.30288621120963,2.30288621120963,0,2018,FALSE,FALSE,FALSE,"Unattributed"
"Laguna",5,2018-05-04,2018-05-04,1,1,3.74247570200594,3.74247570200594,1,2018,FALSE,FALSE,FALSE,"Unattributed"
"Laguna",6,2018-06-01,2018-06-01,1,1,4.37096377628578,4.37096377628578,1,2018,FALSE,FALSE,FALSE,"Unattributed"
"Laguna",7,2018-06-11,2018-06-11,1,1,4.62912425854853,4.62912425854853,1,2018,FALSE,FALSE,FALSE,"Unattributed"
"Laguna",8,2018-07-07,2018-07-07,1,1,2.97529392369184,2.97529392369184,0,2018,FALSE,FALSE,FALSE,"Unattributed"
"Laguna",9,2018-11-26,2018-11-26,1,1,2.12630318468386,2.12630318468386,0,2018,FALSE,FALSE,FALSE,"Unattributed"
"Laguna",10,2018-12-22,2019-01-02,12,9,4.40185373802062,3.07260866693284,1,2018,FALSE,FALSE,FALSE,"Unattributed"
"Laguna",11,2019-01-31,2019-01-31,1,1,3.43207234820148,3.43207234820148,1,2019,FALSE,FALSE,FALSE,"Unattributed"
"Laguna",12,2019-03-01,2019-03-02,2,2,2.78827351772496,2.70631600327089,0,2019,FALSE,FALSE,FALSE,"Unattributed"
"Laguna",13,2019-04-18,2019-04-18,1,1,4.28643682419191,4.28643682419191,1,2019,FALSE,FALSE,FALSE,"Unattributed"
"Laguna",14,2019-04-22,2019-04-22,1,1,3.0218931970342,3.0218931970342,1,2019,FALSE,FALSE,FALSE,"Unattributed"
"Laguna",15,2019-06-02,2019-06-02,1,1,2.09453496545683,2.09453496545683,0,2019,FALSE,FALSE,FALSE,"Unattributed"
"Laguna",16,2019-06-15,2019-06-17,3,2,4.02669231245472,3.32785130968124,1,2019,FALSE,FALSE,FALSE,"Unattributed"
"Laguna",17,2019-06-25,2019-06-26,2,2,2.54017736363666,2.32099102874431,0,2019,FALSE,FALSE,FALSE,"Unattributed"
"Laguna",18,2019-08-16,2019-08-19,4,2,4.98545234441353,3.59667792493702,1,2019,FALSE,FALSE,FALSE,"Unattributed"
"Laguna",19,2019-10-16,2019-10-16,1,1,2.62506740851487,2.62506740851487,0,2019,FALSE,FALSE,FALSE,"Unattributed"
"Laguna",20,2019-10-26,2019-10-26,1,1,3.13037258934843,3.13037258934843,1,2019,FALSE,FALSE,FALSE,"Unattributed"
"Laguna",21,2019-11-15,2019-11-15,1,1,3.602999316589,3.602999316589,1,2019,FALSE,FALSE,FALSE,"Unattributed"
"Laguna",22,2019-11-29,2019-11-29,1,1,3.06878936788531,3.06878936788531,1,2019,FALSE,FALSE,FALSE,"Unattributed"
"Laguna",23,2019-12-23,2019-12-24,2,2,4.37180842613949,3.71754462296652,1,2019,FALSE,FALSE,FALSE,"Unattributed"
"Laguna",24,2019-12-29,2019-12-31,3,3,4.2827831521666,3.28896503360317,1,2019,FALSE,FALSE,FALSE,"Unattributed"
"Laguna",25,2020-01-10,2020-01-11,2,2,2.14126260324918,2.12884104746142,0,2020,FALSE,FALSE,FALSE,"Unattributed"
"Laguna",26,2020-01-25,2020-01-25,1,1,3.8813880987577,3.8813880987577,1,2020,FALSE,FALSE,FALSE,"Unattributed"
"Laguna",27,2020-01-31,2020-02-08,9,7,4.6570445836168,3.10627316886887,1,2020,FALSE,FALSE,FALSE,"Unattributed"
"Laguna",28,2020-02-13,2020-02-14,2,2,4.73560525138835,3.75674759596749,1,2020,FALSE,FALSE,FALSE,"Unattributed"
"Laguna",29,2020-02-18,2020-02-18,1,1,6.06049267837562,6.06049267837562,1,2020,FALSE,FALSE,FALSE,"Unattributed"
"Laguna",30,2020-02-27,2020-02-27,1,1,4.37965317268854,4.37965317268854,1,2020,TRUE,FALSE,FALSE,"Pandemic"
"Laguna",31,2020-03-05,2020-03-05,1,1,2.85370877747124,2.85370877747124,0,2020,TRUE,FALSE,FALSE,"Pandemic"
"Laguna",32,2020-03-17,2020-03-18,2,2,3.85999993987497,3.71800929470626,1,2020,TRUE,FALSE,FALSE,"Pandemic"
"Laguna",33,2020-09-14,2020-09-17,4,2,6.05858568958233,5.74062518441274,1,2020,TRUE,FALSE,FALSE,"Pandemic"
"Laguna",34,2020-11-27,2020-11-27,1,1,2.2461274778199,2.2461274778199,0,2020,TRUE,FALSE,FALSE,"Pandemic"
"Laguna",35,2020-12-23,2020-12-24,2,2,4.50026471883211,4.3027177853891,1,2020,TRUE,FALSE,FALSE,"Pandemic"
"Laguna",36,2020-12-30,2020-12-31,2,2,3.54584584404842,3.34840061122976,1,2020,TRUE,FALSE,FALSE,"Pandemic"
"Laguna",37,2021-01-04,2021-01-04,1,1,3.82334302501294,3.82334302501294,1,2021,TRUE,FALSE,FALSE,"Pandemic"
"Laguna",38,2021-01-29,2021-01-30,2,2,4.18023249683667,3.99522581732655,1,2021,TRUE,FALSE,FALSE,"Pandemic"
"Laguna",39,2021-02-17,2021-02-17,1,1,4.03543194017073,4.03543194017073,1,2021,TRUE,FALSE,FALSE,"Pandemic"
"Laguna",40,2021-02-26,2021-02-26,1,1,2.01432647103503,2.01432647103503,0,2021,TRUE,FALSE,FALSE,"Pandemic"
"Laguna",41,2021-03-19,2021-03-22,4,2,6.89834755462858,6.19672962848361,1,2021,TRUE,FALSE,FALSE,"Pandemic"
"Laguna",42,2021-08-20,2021-08-20,1,1,2.2307295144607,2.2307295144607,0,2021,TRUE,FALSE,FALSE,"Pandemic"
"Laguna",43,2021-11-26,2021-11-26,1,1,2.95921730105668,2.95921730105668,0,2021,TRUE,FALSE,FALSE,"Pandemic"
"Laguna",44,2021-12-22,2021-12-22,1,1,2.1491462840603,2.1491462840603,0,2021,TRUE,FALSE,FALSE,"Pandemic"
"Laguna",45,2021-12-30,2021-12-31,2,2,2.98168185902809,2.78730774072494,0,2021,TRUE,FALSE,FALSE,"Pandemic"
"Laguna",46,2022-05-24,2022-05-24,1,1,2.39881907660497,2.39881907660497,0,2022,FALSE,FALSE,FALSE,"Unattributed"
"Laguna",47,2022-06-24,2022-06-24,1,1,5.87324081117702,5.87324081117702,1,2022,FALSE,FALSE,FALSE,"Unattributed"
"Laguna",48,2023-02-19,2023-02-19,1,1,2.18521500800372,2.18521500800372,0,2023,FALSE,FALSE,FALSE,"Unattributed"
"Laguna",49,2023-03-07,2023-03-07,1,1,2.07044725492611,2.07044725492611,0,2023,FALSE,FALSE,FALSE,"Unattributed"
"Laguna",50,2023-04-26,2023-04-28,3,2,7.07048849331317,5.06950600293048,1,2023,FALSE,FALSE,FALSE,"Unattributed"
"Laguna",51,2023-08-31,2023-08-31,1,1,2.59598473904475,2.59598473904475,0,2023,FALSE,FALSE,FALSE,"Unattributed"
"Laguna",52,2023-12-24,2023-12-24,1,1,2.20940583727423,2.20940583727423,0,2023,FALSE,FALSE,FALSE,"Unattributed"
"Laguna",53,2023-12-28,2023-12-29,2,2,3.85567266093069,2.9372389751101,1,2023,FALSE,FALSE,FALSE,"Unattributed"
"Laguna",54,2024-01-11,2024-01-11,1,1,6.71126056970934,6.71126056970934,1,2024,FALSE,TRUE,FALSE,"Climate"
"Laguna",55,2024-11-04,2024-11-05,2,2,6.50274869395644,4.94955663586061,1,2024,FALSE,FALSE,FALSE,"Unattributed"
"Laguna",56,2024-12-30,2024-12-31,2,2,2.86183743611608,2.68149009701144,0,2024,FALSE,FALSE,FALSE,"Unattributed"
"Laguna",57,2025-02-27,2025-02-28,2,2,2.10922016196509,2.07738223370814,0,2025,FALSE,FALSE,FALSE,"Unattributed"
"Laguna",58,2025-03-19,2025-03-19,1,1,2.22101921018321,2.22101921018321,0,2025,FALSE,FALSE,FALSE,"Unattributed"
"Laguna",59,2025-12-16,2025-12-16,1,1,2.14061806042924,2.14061806042924,0,2025,FALSE,FALSE,FALSE,"Unattributed"
"Rio Negrinho",1,2018-03-31,2018-03-31,1,1,2.14880644537362,2.14880644537362,0,2018,FALSE,FALSE,FALSE,"Unattributed"
"Rio Negrinho",2,2018-07-07,2018-07-07,1,1,2.32708453374211,2.32708453374211,0,2018,FALSE,FALSE,FALSE,"Unattributed"
"Rio Negrinho",3,2018-09-07,2018-09-07,1,1,2.66945413931461,2.66945413931461,0,2018,FALSE,FALSE,FALSE,"Unattributed"
"Rio Negrinho",4,2018-10-06,2018-10-06,1,1,2.11340098384449,2.11340098384449,0,2018,FALSE,FALSE,FALSE,"Unattributed"
"Rio Negrinho",5,2018-11-08,2018-11-08,1,1,2.08490828914208,2.08490828914208,0,2018,FALSE,FALSE,FALSE,"Unattributed"
"Rio Negrinho",6,2018-11-23,2018-11-23,1,1,2.41478491527166,2.41478491527166,0,2018,FALSE,FALSE,FALSE,"Unattributed"
"Rio Negrinho",7,2018-12-07,2018-12-10,4,2,2.93734098966162,2.87387341750018,0,2018,FALSE,FALSE,FALSE,"Unattributed"
"Rio Negrinho",8,2018-12-17,2018-12-24,8,7,5.20437575115288,3.34819529756225,1,2018,FALSE,FALSE,FALSE,"Unattributed"
"Rio Negrinho",9,2019-01-05,2019-01-05,1,1,2.67058065246653,2.67058065246653,0,2019,FALSE,FALSE,FALSE,"Unattributed"
"Rio Negrinho",10,2019-02-08,2019-02-08,1,1,2.23113799889302,2.23113799889302,0,2019,FALSE,FALSE,FALSE,"Unattributed"
"Rio Negrinho",11,2019-03-08,2019-03-08,1,1,2.14443565368569,2.14443565368569,0,2019,FALSE,FALSE,FALSE,"Unattributed"
"Rio Negrinho",12,2019-04-18,2019-04-18,1,1,2.10536849132454,2.10536849132454,0,2019,FALSE,FALSE,FALSE,"Unattributed"
"Rio Negrinho",13,2019-05-17,2019-05-17,1,1,2.30050717834646,2.30050717834646,0,2019,FALSE,FALSE,FALSE,"Unattributed"
"Rio Negrinho",14,2019-06-06,2019-06-07,2,2,2.29190131564949,2.25906037785983,0,2019,FALSE,FALSE,FALSE,"Unattributed"
"Rio Negrinho",15,2019-07-04,2019-07-06,3,2,2.59054849294373,2.44170291029119,0,2019,FALSE,FALSE,FALSE,"Unattributed"
"Rio Negrinho",16,2019-08-09,2019-08-09,1,1,3.24429749408734,3.24429749408734,1,2019,FALSE,FALSE,FALSE,"Unattributed"
"Rio Negrinho",17,2019-09-06,2019-09-07,2,2,2.56986577377894,2.34427354372546,0,2019,FALSE,FALSE,FALSE,"Unattributed"
"Rio Negrinho",18,2019-10-04,2019-10-05,2,2,3.40055575415129,3.31654987567521,1,2019,FALSE,FALSE,FALSE,"Unattributed"
"Rio Negrinho",19,2019-11-07,2019-11-09,3,3,2.52978052536767,2.27464325826678,0,2019,FALSE,FALSE,FALSE,"Unattributed"
"Rio Negrinho",20,2019-11-29,2019-11-29,1,1,2.29261894527597,2.29261894527597,0,2019,FALSE,FALSE,FALSE,"Unattributed"
"Rio Negrinho",21,2019-12-17,2019-12-30,14,7,2.88847314147937,2.5079588724662,0,2019,FALSE,FALSE,FALSE,"Unattributed"
"Rio Negrinho",22,2020-01-07,2020-01-07,1,1,2.46343634306449,2.46343634306449,0,2020,FALSE,FALSE,FALSE,"Unattributed"
"Rio Negrinho",23,2020-02-06,2020-02-08,3,2,2.70552283561409,2.42552012488317,0,2020,FALSE,FALSE,FALSE,"Unattributed"
"Rio Negrinho",24,2020-02-13,2020-02-13,1,1,2.33150552924653,2.33150552924653,0,2020,FALSE,FALSE,FALSE,"Unattributed"
"Rio Negrinho",25,2020-02-27,2020-02-27,1,1,3.02379569187565,3.02379569187565,1,2020,TRUE,FALSE,FALSE,"Pandemic"
"Rio Negrinho",26,2020-03-07,2020-03-07,1,1,2.48121487808195,2.48121487808195,0,2020,TRUE,FALSE,FALSE,"Pandemic"
"Rio Negrinho",27,2020-03-17,2020-03-20,4,4,3.17702906382411,2.68307717962377,1,2020,TRUE,FALSE,FALSE,"Pandemic"
"Rio Negrinho",28,2020-04-07,2020-04-07,1,1,2.27401972690577,2.27401972690577,0,2020,TRUE,FALSE,FALSE,"Pandemic"
"Rio Negrinho",29,2020-05-01,2020-05-01,1,1,2.46891719986376,2.46891719986376,0,2020,TRUE,FALSE,FALSE,"Pandemic"
"Rio Negrinho",30,2020-05-06,2020-05-06,1,1,2.00730969672519,2.00730969672519,0,2020,TRUE,FALSE,FALSE,"Pandemic"
"Rio Negrinho",31,2020-07-10,2020-07-10,1,1,2.12964704497443,2.12964704497443,0,2020,TRUE,FALSE,FALSE,"Pandemic"
"Rio Negrinho",32,2020-07-30,2020-07-30,1,1,2.41953294184983,2.41953294184983,0,2020,TRUE,FALSE,FALSE,"Pandemic"
"Rio Negrinho",33,2020-08-07,2020-08-07,1,1,2.40487247330119,2.40487247330119,0,2020,TRUE,FALSE,FALSE,"Pandemic"
"Rio Negrinho",34,2020-09-03,2020-09-05,3,2,2.27251967707046,2.18370264260119,0,2020,TRUE,FALSE,FALSE,"Pandemic"
"Rio Negrinho",35,2020-10-21,2020-10-21,1,1,2.16873311458133,2.16873311458133,0,2020,FALSE,FALSE,FALSE,"Unattributed"
"Rio Negrinho",36,2020-10-30,2020-10-30,1,1,2.68960729181699,2.68960729181699,0,2020,FALSE,FALSE,FALSE,"Unattributed"
"Rio Negrinho",37,2020-11-06,2020-11-07,2,2,2.34364444265566,2.19274276601293,0,2020,FALSE,FALSE,FALSE,"Unattributed"
"Rio Negrinho",38,2020-11-27,2020-11-27,1,1,2.53462687537126,2.53462687537126,0,2020,TRUE,FALSE,FALSE,"Pandemic"
"Rio Negrinho",39,2020-12-03,2020-12-03,1,1,2.08735311176589,2.08735311176589,0,2020,TRUE,FALSE,FALSE,"Pandemic"
"Rio Negrinho",40,2020-12-18,2020-12-18,1,1,2.14373755735705,2.14373755735705,0,2020,TRUE,TRUE,FALSE,"Climate"
"Rio Negrinho",41,2020-12-22,2020-12-24,3,3,4.20868858189476,3.24195203649102,1,2020,TRUE,FALSE,FALSE,"Pandemic"
"Rio Negrinho",42,2021-03-06,2021-03-06,1,1,4.16178537082178,4.16178537082178,1,2021,TRUE,FALSE,FALSE,"Pandemic"
"Rio Negrinho",43,2021-04-03,2021-04-03,1,1,2.1243170746003,2.1243170746003,0,2021,TRUE,FALSE,FALSE,"Pandemic"
"Rio Negrinho",44,2021-05-01,2021-05-01,1,1,2.12824319024004,2.12824319024004,0,2021,TRUE,FALSE,FALSE,"Pandemic"
"Rio Negrinho",45,2021-06-13,2021-06-13,1,1,6.47968123188865,6.47968123188865,1,2021,TRUE,FALSE,FALSE,"Pandemic"
"Rio Negrinho",46,2021-07-10,2021-07-10,1,1,2.5291494279487,2.5291494279487,0,2021,TRUE,FALSE,FALSE,"Pandemic"
"Rio Negrinho",47,2021-07-30,2021-07-30,1,1,2.10250721874441,2.10250721874441,0,2021,TRUE,FALSE,FALSE,"Pandemic"
"Rio Negrinho",48,2021-08-06,2021-08-07,2,2,2.86603799913383,2.65897557455942,0,2021,TRUE,FALSE,FALSE,"Pandemic"
"Rio Negrinho",49,2021-09-04,2021-09-04,1,1,2.42813741890929,2.42813741890929,0,2021,TRUE,FALSE,FALSE,"Pandemic"
"Rio Negrinho",50,2021-09-10,2021-09-13,4,2,2.95879183816626,2.84604641043484,0,2021,TRUE,FALSE,FALSE,"Pandemic"
"Rio Negrinho",51,2021-09-23,2021-09-23,1,1,2.25407088953092,2.25407088953092,0,2021,FALSE,FALSE,FALSE,"Unattributed"
"Rio Negrinho",52,2021-10-07,2021-10-07,1,1,2.46095328205468,2.46095328205468,0,2021,FALSE,FALSE,FALSE,"Unattributed"
